"CpG","p_value_cluster2","FDR_pval_cluster2","bonferroni_pval_cluster2","PC10_pValue_C2"
"cg23213230",9.00137980206932e-05,0.00804085893110354,1,0.0966913806117395
"cg23213688",7.40607384719678e-05,0.00690555656445553,1,0.102965742045937
"cg23214606",0.000241398670811276,0.0167274424673386,1,0.245346908533521
"cg23214764",0.000107142021763179,0.00919392137386153,1,0.607956771097623
"cg23215729",0.000854208115948154,0.0398925211221849,1,0.805780386142963
"cg23218895",0.000119020748508686,0.00999973763587784,1,0.496735655604711
"cg23223006",2.12482207314882e-11,1.50548810623197e-08,9.90611173900639e-06,0.231663593119797
"cg23223533",0.000319460522358359,0.0203769832628497,1,0.152595050414177
"cg23226134",0.000997524533296038,0.0439711370394597,1,0.812456614286646
"cg23231729",0.00028853043869945,0.0189608676437084,1,0.49284323642733
"cg23233416",1.07789838399499e-09,4.91708344132992e-07,0.000502525927703918,0.622434319651062
"cg23234799",0.000596944686263366,0.0313770085092772,1,0.371920706596789
"cg23235004",0.000379847430847654,0.0230340020123382,1,0.0534410366311115
"cg23235297",0.00122275056125003,0.04992333686933,1,0.910048654022987
"cg23235965",0.000140064244872365,0.0112487875172611,1,0.0603279083299375
"cg23237516",2.4234179167429e-10,1.29715182956004e-07,0.000112981924354679,0.962328157586027
"cg23241950",0.00047829392949074,0.0270426393280421,1,0.2654697347259
"cg23243474",0.000892007306817776,0.0410327665515722,1,0.249263722670953
"cg23244605",0.000674300728153676,0.0341033920776521,1,0.115226696783024
"cg23247171",0.000991562343359416,0.0438277645914738,1,0.798229863443081
"cg23247879",1.65441239540622e-06,0.000299302269479991,0.771301948449936,0.229742997566777
"cg23249717",3.72693183871782e-09,1.4637987915727e-06,0.0017375291655968,0.707300212737734
"cg23250700",0.000219964207303621,0.0156134733743627,1,0.158774463372102
"cg23250906",0.000586381405412421,0.0309985586388388,1,0.786442378047026
"cg23256401",4.10469683624229e-05,0.00436805890739028,1,0.0231888849117922
"cg23257502",7.34731245628286e-07,0.000150897938014589,0.342538319293118,0.0174509444426844
"cg23258678",0.00101190583762601,0.0443424766099994,1,0.0793404315043804
"cg23266869",0.000675364972910145,0.0341424017193088,1,0.344642630629488
"cg23268290",7.15759837060098e-05,0.00672769511846676,1,0.923246432462844
"cg23268322",0.000166026699910838,0.0127290311229765,1,0.0577498064376179
"cg23268417",0.000318436549072226,0.0203255729882822,1,0.466247308209349
"cg23271556",7.34360043115473e-07,0.000150888171591371,0.342365261340822,0.419809103909562
"cg23272399",0.00094858540915848,0.0426213430048541,1,0.151322516042408
"cg23274824",3.07178675231607e-06,0.000508195397448731,1,0.0948576978271691
"cg23275972",7.14036491297216e-09,2.58054448504794e-06,0.00332890238571184,0.606836295461611
"cg23277328",0.00045310632231436,0.0260285555761157,1,0.0961114071812812
"cg23277715",0.000213914487492432,0.0153012368366947,1,0.0644427431506596
"cg23280258",0.000289635044585124,0.0190076427950968,1,0.643188811933707
"cg23280730",9.46926189843241e-05,0.00833747564749277,1,0.992399668687499
"cg23280999",0.00111732816859269,0.0472436466670987,1,0.439708463295401
"cg23283288",4.89594545432541e-10,2.44121265702203e-07,0.00022825338343156,0.317273788083629
"cg23287992",6.14615103911645e-06,0.000913708842409261,1,0.265260742203036
"cg23289615",0.000548781789890782,0.0297323660061815,1,0.514008222145718
"cg23290100",6.68560584638844e-12,5.36469813431826e-09,3.11688961603891e-06,0.922475637910824
"cg23291534",3.02653664888274e-06,0.000501599226640233,1,0.610011360185289
"cg23299218",0.000568242010788439,0.0304014101836748,1,0.734763268760512
"cg23300543",0.000121802433155434,0.0101565713752391,1,0.879111959489095
"cg23302649",1.56636397105922e-06,0.000286486065352509,0.730252980583546,0.60955497107515
"cg23303074",9.40372096389253e-13,9.09564179845513e-10,4.38409934685537e-07,0.302478148558625
"cg23310835",0.000114345594539939,0.00966617321575163,1,0.572661405272314
"cg23311531",0.00028554925361209,0.0188307539010683,1,0.171971599512724
"cg23311929",2.94499612184353e-06,0.00049017625739684,1,0.590901208587403
"cg23315932",0.000294407275429405,0.0192161038453431,1,0.670081249300166
"cg23322676",0.000224144761319873,0.0158282800712173,1,0.517234627779127
"cg23337650",0.000248150612998588,0.0170533680919014,1,0.397029849606708
"cg23337866",1.95411686166119e-05,0.00239996540558009,1,0.443537907907074
"cg23339363",4.0841303977705e-05,0.00435213336826099,1,0.113415155297957
"cg23343273",1.8409645485804e-06,0.000328588913181133,0.85827424122912,0.282306763867654
"cg23343309",1.82951346735163e-05,0.00227086167225914,1,0.37250513381194
"cg23343486",0.000240048494301921,0.0166586437153922,1,0.38272861204186
"cg23344395",6.46344191190263e-08,1.80546122846388e-05,0.0301331479030621,0.0665402686166465
"cg23347501",0.000665661921917023,0.033794792437658,1,0.0642091784612377
"cg23349798",0.000478983281143215,0.0270477612062133,1,0.538266314966684
"cg23351030",4.58297062697729e-05,0.00477350793796349,1,0.347930771203808
"cg23351290",0.00100588566189933,0.0441991468942909,1,0.0421448980332135
"cg23352424",1.61003651259202e-05,0.00204304167800493,1,0.123205727379276
"cg23356505",2.33736156159302e-07,5.61700513540579e-05,0.108969899626872,0.868140671215407
"cg23361901",2.98888130994143e-05,0.00338050307284445,1,0.478019694787362
"cg23363182",1.58932600041349e-16,3.49508530814516e-13,7.40958085326773e-11,0.49643026012407
"cg23366234",0.000257077405275314,0.0174736550570052,1,0.31986346145128
"cg23366493",0.000674943273765791,0.0341321866492109,1,0.0362231412043163
"cg23367857",0.000138498334991923,0.0111595524124178,1,0.639489905320094
"cg23371746",1.40440690717241e-06,0.000261720384479773,0.654747139785942,0.907751889082006
"cg23372422",0.000173516287543544,0.0131237597176165,1,0.254477529597637
"cg23375593",5.7420827320838e-18,1.76710285202782e-14,2.67701064844205e-12,0.616415586513221
"cg23377607",0.000666117893431949,0.0338060034403345,1,0.222854588091069
"cg23386779",0.000148755500797277,0.0117644597656043,1,0.100153449681654
"cg23391006",0.000906427923443266,0.0414118612930488,1,0.459004226396875
"cg23392381",2.52170687336985e-05,0.00294352138138929,1,0.693673810932789
"cg23392963",0.000443224184161677,0.0256593944708595,1,0.152532713915379
"cg23394480",0.00116337961361111,0.0484352604288286,1,0.0776848643332036
"cg23396843",0.000134618138386333,0.0109281190456127,1,0.425019799334354
"cg23400222",0.000179595647379721,0.0134728720151877,1,0.248339712804864
"cg23402769",4.78541103529823e-05,0.00493148031245657,1,0.926934609133991
"cg23402986",0.0004502577096876,0.0259160540872755,1,0.0194198559467422
"cg23403144",0.000937941746600197,0.042338970153053,1,0.694631588379323
"cg23403895",0.000592593296568932,0.0312207399932314,1,0.718134017607954
"cg23407561",4.25715079410198e-07,9.4600667996544e-05,0.198472201456749,0.286043628854208
"cg23409613",0.000278151441924726,0.0184645743397814,1,0.203345021762153
"cg23411728",0.00113061655890973,0.0476155027382786,1,0.705807146003093
"cg23418591",0.00104169129349816,0.0451679553804395,1,0.528781300586642
"cg23421166",2.21073588948776e-08,7.02087853066893e-06,0.010306649683022,0.60531080290124
"cg23424003",0.000162779429850049,0.012555071909484,1,0.284614741428135
"cg23430388",2.93139767026302e-09,1.1801761454712e-06,0.00136664397645565,0.328808723539329
"cg23438298",0.000147781285008277,0.0117151785584805,1,0.0852889580105886
"cg23438371",1.10171460599927e-05,0.00150096219973207,1,0.232066474822968
"cg23441248",0.000313775812926049,0.0201245161601927,1,0.795582992393843
"cg23448054",0.000214346499187761,0.0153196791414727,1,0.771585670806908
"cg23454003",3.77608911731119e-08,1.1299401356178e-05,0.0176044673129253,0.133227447488667
"cg23457862",7.55699420187715e-07,0.000154455883816876,0.352313870986294,0.746702865401808
"cg23460285",8.46696353234552e-05,0.00766480505136169,1,0.5319592590814
"cg23463144",3.22068136573504e-06,0.000528328866586196,1,0.828227771040069
"cg23468927",2.96884564167746e-05,0.0033676461259387,1,0.34611056144266
"cg23469448",0.000977425348784604,0.0434512116392015,1,0.139935946654737
"cg23473558",1.26796080782081e-06,0.000241082683626971,0.591134740253332,0.310853214846831
"cg23480619",0.00114338556432315,0.0479152036456206,1,0.525447922328804
"cg23483563",0.000107551365875737,0.00922395414524682,1,0.879545711168323
"cg23486661",0.000598166431498362,0.0314249239871577,1,0.650921467594087
"cg23488685",0.0003337803388695,0.0210427853960799,1,0.0506167663149212
"cg23489273",0.00047563996263028,0.0269372730002308,1,0.383468128237226
"cg23489729",0.000208384858518944,0.0149993664513291,1,0.565780881782387
"cg23491599",0.000461810211708473,0.0263848133566661,1,0.571610342165137
"cg23493260",8.87695129063494e-06,0.0012510624498959,1,0.308296286510502
"cg23499373",5.23794435017204e-05,0.00529712971268841,1,0.201655459410124
"cg23500537",0.000582791455663718,0.0308963636290114,1,0.578134114928787
"cg23502253",1.14263412361574e-09,5.15944810316635e-07,0.000532706312136769,0.0400282015939532
"cg23513183",4.45035293757364e-10,2.23577003520827e-07,0.000207479459267327,0.374463531006564
"cg23523359",6.68434167998217e-08,1.85825894471247e-05,0.0311630025028281,0.0718181035038517
"cg23525051",9.03348509043683e-06,0.0012704575464012,1,0.424358658546116
"cg23527517",7.99217131868579e-07,0.000162141958151139,0.372602219831318,0.620437453883463
"cg23529138",0.000154365356242614,0.0120728935360699,1,0.930119674892843
"cg23531640",0.00017467395890006,0.013189003764044,1,0.834057489527781
"cg23532648",7.25983019712671e-12,5.78563790832863e-09,3.38459817637225e-06,0.363127880228843
"cg23534315",2.91368715579175e-12,2.58248512398197e-09,1.35838717521452e-06,0.022823303892387
"cg23535362",5.29990465257632e-05,0.0053470314827374,1,0.155943396171755
"cg23539745",0.000151746622352553,0.0119312704139885,1,0.754040991326515
"cg23544996",0.00017599625717873,0.0132661340441452,1,0.180991805093385
"cg23547243",2.14453715567694e-06,0.000375019700979366,0.99980252281099,0.333014268318642
"cg23547656",1.9384329012282e-05,0.00238447193785936,1,0.811537031660116
"cg23550429",0.00103646627811588,0.045012567028796,1,0.240489086369062
"cg23553368",4.79145861148707e-06,0.000739920877046298,1,0.51505166677228
"cg23556447",7.16996489378062e-05,0.00673524514036786,1,0.947763323886056
"cg23559689",2.40181319618363e-11,1.68624433965128e-08,1.11974692837957e-05,0.994128265290695
"cg23560790",1.88792598444285e-05,0.00233342546469012,1,0.112872833523511
"cg23564241",0.000911646514809808,0.0415828010980301,1,0.0821527054465852
"cg23567583",0.000297743369175985,0.0193734317376367,1,0.889756457569886
"cg23569968",0.000993897242832893,0.0438854601666833,1,0.461984405368801
"cg23578346",2.03679455278817e-06,0.000359278074786538,0.949571951660821,0.506250882797076
"cg23588206",8.40506700260243e-13,8.19773615526417e-10,3.91851788221627e-07,0.0339076931217912
"cg23593986",1.1251850952252e-07,2.93713000033508e-05,0.0524571418059846,0.4830603104801
"cg23596244",0.00102736644934779,0.044776682848586,1,0.261672436993615
"cg23597264",1.25702539540662e-08,4.24972119338017e-06,0.00586036552567125,0.0813784289541687
"cg23597271",0.000867908518852072,0.0403175331472206,1,0.164660179751184
"cg23598604",1.12370530896749e-05,0.0015260166862465,1,0.54171567456599
"cg23601664",0.000666323696403536,0.0338060034403345,1,0.513140347986249
"cg23603852",1.79517941928051e-06,0.000320799601401782,0.836928801883345,0.0656459773561118
"cg23615741",9.45080475935379e-08,2.51343424760615e-05,0.0440605023605357,0.143445657387438
"cg23619217",2.23763039224612e-07,5.40519910641798e-05,0.104320342753867,0.389791315571083
"cg23619577",0.00107885631239069,0.0462375917028267,1,0.136340227050638
"cg23620902",1.54999539422622e-05,0.00198304556187379,1,0.587248232509075
"cg23621418",0.00116820417685691,0.048526329074714,1,0.270076750233889
"cg23623851",5.51370036754411e-05,0.00551026095316693,1,0.866445729627062
"cg23626762",0.000264041110185606,0.017817099716098,1,0.302559846047932
"cg23638470",3.42043184154359e-05,0.00377339353623804,1,0.600211264500637
"cg23641267",0.000245226674910584,0.0169168546571433,1,0.390556774326951
"cg23641305",1.47462865733816e-05,0.00190915065734231,1,0.173538494718853
"cg23641560",0.000885710046856352,0.0408289471367927,1,0.363015036084041
"cg23641635",0.000702243640591709,0.0350865186407266,1,0.867257563651144
"cg23642200",0.00105383637939081,0.0454830591186273,1,0.74126571286837
"cg23642826",0.000950951268984354,0.042670071237914,1,0.550580972846159
"cg23648991",0.000764509908495134,0.0371031490082273,1,0.631366958492437
"cg23649088",1.90319995620992e-05,0.00235105709693872,1,0.706747487686026
"cg23651872",0.00022302087869733,0.0157680225715201,1,0.298045146410719
"cg23652363",0.00120098392341725,0.0493921589584009,1,0.6746982365855
"cg23653667",0.000808838507336376,0.0384579411215142,1,0.310517438817451
"cg23655615",6.49963257035071e-05,0.00625296574698851,1,0.117422069787314
"cg23656268",1.0955923709669e-05,0.00149428059923805,1,0.7187196324289
"cg23656485",3.76526885909441e-06,0.000603438373849964,1,0.0215243114872937
"cg23656576",0.000594673225222107,0.0312949553739218,1,0.526418155418803
"cg23657686",0.00117734175726632,0.0487683292556821,1,0.344249222031773
"cg23659289",0.000422570097005132,0.0248274709961772,1,0.351460379873785
"cg23666378",0.000417559739653269,0.0246324318188043,1,0.523208500606439
"cg23670794",3.27091825437291e-09,1.30371214230596e-06,0.00152493152845294,0.203120333555795
"cg23673620",1.81130049462423e-05,0.00225185224612872,1,0.517166640727174
"cg23674011",2.8273609175388e-05,0.00323629046404332,1,0.353095510321807
"cg23674788",0.00072787414261821,0.0359433827090238,1,0.352845689326391
"cg23677000",0.000166303023583559,0.0127389113197842,1,0.416684969664731
"cg23678800",0.000297878801594325,0.0193795392426024,1,0.545458809551539
"cg23680821",0.000315453736498604,0.0202019349812878,1,0.0137092892048257
"cg23682255",0.000432708028150242,0.0252228528501996,1,0.649385997768151
"cg23683012",2.8218376395769e-06,0.0004733955034579,1,0.905756578992629
"cg23683290",0.000441287025092433,0.0255869011900063,1,0.502909762984803
"cg23683674",0.000137632564290889,0.011108992410923,1,0.879058312510189
"cg23684855",0.000294907715401848,0.0192372507471359,1,0.199943576523522
"cg23687445",6.95347656959141e-14,8.76154961630443e-11,3.24177335803264e-08,0.15253359485892
"cg23688350",7.88519151585168e-10,3.71703463236976e-07,0.00036761472514137,0.523614401744494
"cg23691873",0.000944882776777052,0.0425246504950722,1,0.427862679086564
"cg23693907",0.000412430651895028,0.0244256709590103,1,0.2502129710648
"cg23694605",0.00099612533767089,0.0439505690764614,1,0.380546479863309
"cg23697796",3.14745607401532e-09,1.25954708052413e-06,0.00146737234881061,0.53920614684263
"cg23698501",0.00110250901229746,0.0469020553074357,1,0.324935621845581
"cg23704085",1.26243251913329e-05,0.00168303517961856,1,0.769691115291345
"cg23706824",0.00065089491009927,0.0333062303964955,1,0.380617058494481
"cg23710492",1.33179491872985e-09,5.86857067359284e-07,0.000620894777266123,0.967778687145143
"cg23711051",1.33611858979658e-07,3.41166680837727e-05,0.0622910511630476,0.621101353200435
"cg23712342",2.1575099726071e-08,6.86119076957153e-06,0.0100585056681919,0.813718288980881
"cg23715582",0.000375639305904147,0.0228564898415905,1,0.683929727888291
"cg23717764",3.74254608588653e-05,0.0040633643878786,1,0.0512938967299018
"cg23720331",9.69549022894304e-05,0.00849487841410507,1,0.144806600895678
"cg23724738",1.75533723827077e-08,5.70679231880737e-06,0.00818354018516977,0.441180071789273
"cg23729200",0.00114521669884637,0.0479626725951076,1,0.259233512857258
"cg23730649",7.25684013570045e-05,0.006804513642045,1,0.601105361032148
"cg23732978",0.000303495021334966,0.0196300840853372,1,0.403138047765917
"cg23736297",2.73789003582412e-08,8.49819557730711e-06,0.0127642897571153,0.0610536736367497
"cg23738308",0.00020642039998237,0.0148809414342633,1,0.405038234590417
"cg23739036",9.86160460787143e-15,1.51235816533919e-11,4.59756882263113e-09,0.68870202684363
"cg23746628",0.00106381481669565,0.0457950177171619,1,0.0859964303625558
"cg23749046",2.44707644543591e-06,0.000419584061254222,1,0.0396377973822636
"cg23749856",5.71830017212904e-12,4.67705790341773e-09,2.66592300494811e-06,0.320041585682809
"cg23750514",1.32173564250815e-05,0.00174562337721837,1,0.533466463681155
"cg23756143",0.00108459210200593,0.0464023675584182,1,0.741031179969296
"cg23756251",0.000561923086958268,0.0301778136675184,1,0.977166522096278
"cg23757056",0.000710470090040098,0.035395969528826,1,0.701601402100181
"cg23760103",1.90675133912795e-07,4.68852655624209e-05,0.08889446350635,0.0839607398306722
"cg23761332",0.00083729793536401,0.0393622903245054,1,0.992813117607177
"cg23763873",0.000671861802753137,0.0340169438748629,1,0.404669179466776
"cg23765003",4.46708459756287e-05,0.00467473634824958,1,0.323411957048668
"cg23772874",0.000651885427500231,0.0333318645897988,1,0.441673811971158
"cg23773946",0.000851094835870384,0.0398061870321324,1,0.0541692619033696
"cg23776532",0.000556757272986682,0.0300353218562657,1,0.706600445844649
"cg23780216",0.000144741261321182,0.0115271060299431,1,0.926623295624731
"cg23780731",2.95590581971728e-05,0.0033554173272573,1,0.811076534285171
"cg23782833",2.48500582161806e-09,1.02236326263927e-06,0.00115853207909073,0.727672557097915
"cg23785275",1.24740382942287e-27,2.76928996148288e-23,5.81550891911406e-22,0.523295159201988
"cg23785859",0.00016081154293029,0.0124187160208692,1,0.367798041267207
"cg23792308",1.75908524957449e-05,0.00219689626337764,1,0.564345617351478
"cg23795048",3.2907428487561e-06,0.000538306643079205,1,0.299007995551099
"cg23803431",3.40896497173194e-08,1.03469410840246e-05,0.0158929015050618,0.420780126685208
"cg23805360",6.72345688710685e-10,3.23481538893828e-07,0.00031345361118812,0.159280297455033
"cg23809586",0.000241161591703286,0.0167184690715833,1,0.842658365426243
"cg23814388",0.000274161922947573,0.0182830433322078,1,0.669500104374643
"cg23817169",0.000992325997725502,0.0438445002121397,1,0.919588773681957
"cg23817336",3.26669055681965e-05,0.00363475068688385,1,0.0419427210847858
"cg23818827",3.43883367636063e-09,1.36327823930477e-06,0.00160321520942241,0.621012900716577
"cg23824010",0.000909265434514049,0.0414944918715114,1,0.806487739336049
"cg23826573",2.26134922763964e-08,7.16697051032392e-06,0.0105426136206865,0.420978421440451
"cg23832814",0.000626533352571699,0.0324550541965666,1,0.424311335008307
"cg23834643",0.000184922962116277,0.0137522330906472,1,0.576479078921093
"cg23835219",9.37440861188413e-05,0.00828628081895962,1,0.230919832591725
"cg23836542",0.000267912648750654,0.0179846347100639,1,0.423292291427539
"cg23844018",0.000323965233907219,0.0205798484445634,1,0.583607303373573
"cg23857078",9.26472499806592e-05,0.00822097102516809,1,0.976655783872818
"cg23862389",1.57431194228516e-05,0.00201029415584997,1,0.381425629993181
"cg23864180",4.64362698966867e-05,0.00482375377724251,1,0.316816049221055
"cg23864283",0.000419099765188566,0.0246920361972445,1,0.29966592555362
"cg23878205",0.00113944829641816,0.0478418146370761,1,0.950023201467119
"cg23880822",2.8426230927145e-06,0.000475684303457048,1,0.10941757152945
"cg23883738",0.000161344012386052,0.0124560366256676,1,0.612485260758097
"cg23892028",0.000385847454512571,0.0232921864457919,1,0.714529125167664
"cg23893629",5.08230720149271e-08,1.46260330746958e-05,0.0236941735810071,0.419829015371046
"cg23894980",0.000663726731552119,0.0337222510669335,1,0.520306450095348
"cg23897336",0.00079681114414093,0.0381060154154998,1,0.155427743862371
"cg23900225",2.54211217380513e-08,7.97547492892002e-06,0.0118515557443752,0.204833065206808
"cg23900609",0.00114904827013524,0.0480713181489043,1,0.560693663338727
"cg23900681",0.000635315466564728,0.0328006410134745,1,0.656315454208724
"cg23900696",0.000344968132797437,0.0215499461641914,1,0.594806288791119
"cg23900774",1.91570369912384e-07,4.70557590023617e-05,0.0893118305864825,0.510774506546752
"cg23903244",3.39396082821239e-05,0.00374685077849886,1,0.0133166692124155
"cg23906876",2.6034735538535e-05,0.00302382362249249,1,0.276371137719701
"cg23908998",0.000205685803378954,0.0148507175741611,1,0.429992956331002
"cg23909013",0.000185789431139663,0.0137990608415152,1,0.44534810047706
"cg23910743",0.000243391645714399,0.0168305214709084,1,0.803555969198299
"cg23912024",0.000773757973529779,0.0373893999877016,1,0.145973951677596
"cg23912721",5.72518998213435e-05,0.00567177028555221,1,0.221063314148806
"cg23914255",3.1409857272888e-15,5.24858715029959e-12,1.46435581493359e-09,0.64355532603144
"cg23915282",3.62751223110492e-06,0.000585182992993492,1,0.181654163078083
"cg23921338",3.34228947889852e-13,3.58208146130529e-10,1.5582054356678e-07,0.607466537626932
"cg23924326",0.000765995452884782,0.0371424161079967,1,0.836332719534277
"cg23927405",0.000869124059676063,0.0403538949046427,1,0.22594232104441
"cg23928032",0.000764933139175885,0.0371129892686076,1,0.175323339912682
"cg23943944",7.94006923128742e-09,2.83223545237129e-06,0.00370173173624928,0.687760369077001
"cg23947138",1.36563107099238e-05,0.00179394053529526,1,0.472409411519597
"cg23947654",0.000413699655702051,0.0244573297977679,1,0.273308465829895
"cg23949753",0.000624610637786451,0.0323698422445291,1,0.0685886681620324
"cg23951114",2.376417264788e-05,0.00280980754907317,1,0.278221418108435
"cg23956760",0.00088131725706554,0.0407100701922867,1,0.274830503886148
"cg23961843",3.78443672846187e-05,0.00410120516675844,1,0.389081566601927
"cg23964014",1.06849475051652e-12,1.02498326984271e-09,4.98141869143555e-07,0.826749339230751
"cg23965590",0.000386137366407373,0.0233020383461643,1,0.236926521542062
"cg23967873",0.00110870431244742,0.0470496931368831,1,0.636713274025076
"cg23975355",3.49271333989821e-12,2.98229742395715e-09,1.62833439348061e-06,0.331157506474918
"cg23979795",0.00025056160614203,0.0171835945627934,1,0.696131499804427
"cg23980314",0.000831710538042112,0.0391667614373813,1,0.272714512117585
"cg23981702",0.000203052769635714,0.0147292716164768,1,0.551748892054021
"cg23985930",0.000448822117344083,0.0258710324560915,1,0.471759730410304
"cg23986375",6.24836274786548e-05,0.0060638511216666,1,0.0164473675469627
"cg23986975",0.00037750848557742,0.0229462651307123,1,0.68226184516516
"cg23993337",9.34455941120082e-10,4.34782205442767e-07,0.000435651769853652,0.401472136173215
"cg23997263",0.000784336786999334,0.0377012959202158,1,0.280823835858857
"cg23999973",1.04650311144707e-05,0.00144090126723162,1,0.402812711141828
"cg24002003",6.5113764463228e-09,2.38652696671675e-06,0.00303566230166371,0.160841811927187
"cg24005158",7.22011116545711e-06,0.00104666691739322,1,0.354090673748582
"cg24007312",2.83106329732283e-06,0.000474260578074589,1,0.263861407703428
"cg24008577",0.000448688708021935,0.0258665406056879,1,0.81281146818876
"cg24010658",0.00079489051500695,0.0380516595246817,1,0.0460947216713351
"cg24015472",2.03264547560161e-05,0.00247813183717246,1,0.0292158954605719
"cg24015814",0.00101297158149279,0.0443641585754978,1,0.910577963855451
"cg24019078",3.53666444816938e-09,1.39730914891237e-06,0.0016488247957166,0.602493987235195
"cg24023194",6.54258193586736e-05,0.00628276317599469,1,0.0450109643560946
"cg24025786",0.00075538667466883,0.0367876387977312,1,0.826243921881212
"cg24026388",1.47655458307478e-05,0.00191058294649101,1,0.876392054754008
"cg24028202",0.000103105476868522,0.00891978127025361,1,0.350751283411212
"cg24028218",0.000233308851620119,0.0162903529137283,1,0.642221183606663
"cg24028627",0.00117669090282184,0.0487543449265611,1,0.117173395592102
"cg24029994",3.60076711466939e-07,8.20083065834344e-05,0.16787100357629,0.0211102584502818
"cg24030614",0.000113912909048686,0.00964008411956415,1,0.232488339902104
"cg24035202",0.00016825107390957,0.0128316971889918,1,0.762973727960099
"cg24035953",0.000260549869513301,0.0176351181933691,1,0.100671306560688
"cg24040299",1.05546922650551e-05,0.00145067586267661,1,0.0334017258488347
"cg24040450",4.95612458154211e-06,0.000761063862001372,1,0.591282777531081
"cg24041239",0.000720037080993455,0.0356805219862223,1,0.990409653027163
"cg24041917",8.040377461689e-05,0.00736475405006478,1,0.73814928156985
"cg24044762",4.77061755852706e-06,0.000737418777805073,1,0.654079930537987
"cg24050474",7.01589517436069e-08,1.94067693383475e-05,0.0327087347334352,0.653764437522278
"cg24052039",0.000180751103363218,0.0135326467236009,1,0.81832363789577
"cg24054683",0.000478885096417448,0.0270477612062133,1,0.168613213492298
"cg24055302",1.17459264163149e-07,3.04563771336137e-05,0.0547605660862375,0.443925781488548
"cg24056153",0.00067280066357573,0.0340422970007573,1,0.667776458968361
"cg24060037",0.000266737130074157,0.0179263731692003,1,0.717515884390702
"cg24060451",4.37760634863862e-05,0.00460903224524043,1,0.998999614417367
"cg24060683",3.74370227322154e-11,2.502722153555e-08,1.74534769309634e-05,0.667210709606504
"cg24060954",0.00100612526831471,0.0442023183785788,1,0.824208252740198
"cg24069733",0.0006044036347377,0.0316569390121816,1,0.550365362805569
"cg24070195",0.00100577373257156,0.0441983943904663,1,0.595791742480153
"cg24070213",1.3881212384913e-06,0.000259276688491903,0.64715461447579,0.618568936956175
"cg24071943",0.00070491931281024,0.0351893036741793,1,0.495942253874715
"cg24072451",8.28916717016245e-07,0.000167094391172218,0.386448433723427,0.885324832630785
"cg24073782",0.000202928039259669,0.0147280631566608,1,0.326000080312741
"cg24075332",2.35554166296514e-05,0.00279078709821935,1,0.714498388922461
"cg24075745",0.000182362991062609,0.0136057122752389,1,0.482216539691076
"cg24077593",0.000540803792690528,0.0294748182588799,1,0.185237284712926
"cg24085885",1.13932544451831e-05,0.0015436320144244,1,0.644832367574226
"cg24087796",0.000271041064249402,0.0181423953370638,1,0.705755094964377
"cg24088042",0.000704910984544024,0.0351893036741793,1,0.252631811289787
"cg24088508",9.3105286608024e-05,0.00825159113531848,1,0.835979585537474
"cg24091371",0.000101784585550817,0.00883666477561655,1,0.717200661246378
"cg24094513",0.000994242959182386,0.0438944143709717,1,0.671165972338669
"cg24102242",0.000330197820257353,0.0208677234084805,1,0.304892970283887
"cg24105634",0.000171480904858423,0.0130130775720335,1,0.200667371289226
"cg24107728",2.02087983175543e-09,8.47259321477399e-07,0.000942152365482868,0.522054666832706
"cg24112010",1.85993073981553e-07,4.58613675322873e-05,0.0867116450278659,0.213656565375278
"cg24117192",8.2552389408e-06,0.00117337399126568,1,0.3385971665444
"cg24122991",0.000559592734046463,0.0301151066544,1,0.579822769299464
"cg24126612",1.50615910963475e-09,6.50773801986754e-07,0.000702184932343708,0.687729392969977
"cg24131595",0.000577590550838449,0.0307184477658958,1,0.393120492707117
"cg24143495",0.00107288313359371,0.0460408480145056,1,0.950272001743417
"cg24147485",1.4497292413985e-05,0.00188845157838266,1,0.572070506891908
"cg24152264",1.79426752186477e-05,0.00223305837453564,1,0.500446423391073
"cg24152818",0.000325123483658051,0.020624395145454,1,0.691732856283557
"cg24154053",0.000564131650057684,0.0302754981514611,1,0.457032607608884
"cg24154853",0.00023896731416244,0.0165934930843547,1,0.691809753685257
"cg24158045",1.86168550672553e-07,4.58739185203489e-05,0.0867934538405001,0.339539655093382
"cg24161057",1.03920206680929e-05,0.00143466199693543,1,0.586007606391239
"cg24161615",0.00018966772586269,0.0140165893885083,1,0.470810995573104
"cg24164873",6.72794368950371e-05,0.00640782001948894,1,0.473795467866273
"cg24166175",2.40683346267955e-13,2.72351315971449e-10,1.12208742180237e-07,0.0438379399359322
"cg24170040",0.000346245094690331,0.0216152355852282,1,0.28088158796556
"cg24171628",0.000120338265232747,0.0100759307284292,1,0.75310932520519
"cg24174281",8.4944427045169e-19,3.24605380231977e-15,3.96018563883012e-13,0.591958319339782
"cg24175561",4.38811592932554e-13,4.51606874016541e-10,2.04577913929493e-07,0.87647613160301
"cg24177452",5.59412314415578e-05,0.00557271486520026,1,0.398531444181884
"cg24180759",0.00115890471918699,0.048329476387291,1,0.257001499651138
"cg24180805",0.000298662702460952,0.0194173033079492,1,0.0760432489630328
"cg24185656",0.000480005099825183,0.0270857779695472,1,0.905445241384562
"cg24187415",0.000391568140901449,0.0235551730840675,1,0.434842900024823
"cg24187645",0.000298320787737106,0.0194001724271347,1,0.261155987501597
"cg24193797",0.000203511508502176,0.0147533660188604,1,0.74556327082497
