"CpG","PC10_pValue_C2"
"cg04885673",0.158788042603182
"cg22112133",0.644597794914562
"cg02496728",0.500585746344812
"cg07487751",0.00965943772463332
"cg07731336",0.724617915152981
"cg00593048",0.574547513197074
"cg05963821",0.827329204434049
"cg20263676",0.983054386909411
"cg18493981",0.451052298644555
"cg12990174",0.340843607541127
"cg03106914",0.0453199707341599
"cg22808692",0.317239604850901
"cg00713435",0.54865206441197
"cg11950754",0.182550601923664
"cg20595862",0.254763458748605
"cg13989519",0.961201928109401
"cg17917970",0.212176602082275
"cg13700094",0.692724225371899
"cg03985459",0.32020358385912
"cg12782933",0.895763598621861
"cg12417362",0.809970410034629
"cg26856527",0.520902965885294
"cg17888390",0.388683947975717
"cg20195319",0.365161621188157
"cg06834261",0.0398316468453422
"cg11819702",0.834476280755456
"cg12354870",0.0752232857664866
"cg13539803",0.351439510270324
"cg16218738",0.555597221458311
"cg06621358",0.849135539222231
"cg15384867",0.496066471334669
"cg07314680",0.967898813754665
"cg16906595",0.0688338114136236
"cg19256474",0.203271281268604
"cg03025013",0.660960361286151
"cg24818566",0.610201332051225
"cg13063369",0.177013914351169
"cg00838150",0.0303912257795684
"cg01823925",0.168757244183874
"cg12268562",0.189944975645099
"cg13923018",0.171169266778691
"cg14650601",0.378125683135735
"cg06442372",0.290394780827587
"cg01458062",0.855284339840199
"cg10727935",0.772041229167124
"cg15519208",0.0384849445631062
"cg01777397",0.746517754332893
"cg19099281",0.705266744490558
"cg14782895",0.836957609049948
"cg20869310",0.96877972287647
"cg07337385",0.568597826390202
"cg27096981",0.268938582675613
"cg25320798",0.240888629734192
"cg04117480",0.537091659090016
"cg26148815",0.0568397060094508
"cg09183124",0.779602521797655
"cg22457668",0.0744868024996456
"cg01170486",0.264887550476639
"cg25023328",0.313102517378
"cg06784563",0.443842524306743
"cg07648454",0.703300874371884
"cg08317580",0.708232529122292
"ch.8.132836635R",0.601901160738786
"cg02900995",0.963780075098552
"cg05502939",0.699243994152777
"cg15896560",0.816216982181296
"cg19532714",0.184852569720812
"cg00379630",0.643448773507306
"cg02563922",0.218698521445827
"cg12881150",0.533205580316779
"cg01518723",0.78393313681795
"cg01695532",0.206611699822454
"cg13945442",0.621511427515622
"cg16328078",0.247291574385118
"cg19898128",0.196025929124459
"cg20527270",0.759732297459338
"cg25818659",0.343266862164828
"cg00790928",0.600833034846933
"cg17163694",0.995116259749341
"cg27612166",0.965506308117195
"cg13628057",0.263450480130763
"cg18087326",0.195023869718259
"cg07844479",0.304077389936291
"cg03850797",0.80776714681607
"cg15417488",0.263882317573845
"cg06020661",0.229090999353409
"cg18755296",0.914660000166707
"cg01947930",0.530402931497551
"cg05463257",0.701764134958544
"cg02910769",0.145209139583058
"cg15363979",0.656687850326045
"cg19678315",0.147987248376747
"cg01169075",0.580101227335702
"cg01797527",0.950577536017672
"cg16215033",0.54124851825891
"cg17838778",0.883713308210525
"cg03189871",0.143183863366291
"cg12963168",0.927129004858165
"cg18308176",0.84133676953537
"cg22197830",0.0776971704397794
"cg00705004",0.285253788861696
"cg24895258",0.184750991011431
"cg04992704",0.721957652339321
"cg06758350",0.643571138811977
"cg20732478",0.536046311802014
"cg25470939",0.201845730003579
"cg08588626",0.823035958966793
"cg12101354",0.628520609806287
"cg12395689",0.542198299489844
"cg25452071",0.756491490525501
"cg05989533",0.182904992721352
"cg25530299",0.194753356330163
"cg10873330",0.324009111400852
"cg21230317",0.395901713497965
"cg15299279",0.643664895533695
"cg22878489",0.45529480239246
"cg10136452",0.708039205694581
"cg14309307",0.884999817633359
"cg13935694",0.0722069390494703
"cg06007201",0.0421573981770265
"cg19319037",0.130539016958605
"cg10696876",0.131880621056058
"cg10867915",0.638680999986164
"cg10505718",0.227666545138506
"cg00185988",0.0164703115095586
"cg02541778",0.816987182040803
"cg03715980",0.770735180678716
"cg10796979",0.573688420028782
"cg08755622",0.108448866375276
"cg20684937",0.0739167716000001
"cg26222731",0.183040774277776
"cg08147389",0.0434955330417313
"cg11070030",0.126911035322719
"cg06589191",0.320645934252394
"cg10921517",0.837112940829689
"cg19531842",0.238091847837278
"cg08513100",0.0476818348665053
"cg09179896",0.795441416319108
"cg19104757",0.300776942530706
"cg09911010",0.420729181487266
"cg05178234",0.377178117292234
"cg15592945",0.920305042254522
"cg14131272",0.361400426146425
"cg14423541",0.599798337781379
"cg16288608",0.548974909387125
"cg08493879",0.193248960390214
"cg12651851",0.132361164979709
"cg10615065",0.85307421639247
"cg00321638",0.842199265408164
"cg21858483",0.934438523306085
"cg04013732",0.614296931335492
"cg11344217",0.476321037484481
"cg06652632",0.329205755848106
"cg13560200",0.781592907741092
"cg13186559",0.445623202852031
"cg10244340",0.332341445358446
"cg21515023",0.45436002218894
"cg09182900",0.540724378158134
"cg03187135",0.0854504153890787
"cg01333471",0.969332295601843
"cg00671823",0.552930613785157
"cg06526522",0.361103635192282
"cg03147861",0.69927903320536
"cg04790154",0.43870854056377
"cg17494585",0.568470332555451
"cg00416945",0.140134160186439
"cg11683125",0.437173584486541
"cg00696901",0.431151366675199
"cg16052325",0.238930372069023
"cg01286655",0.250851518461929
"cg04742282",0.58297621407547
"cg00701428",0.411529746199252
"cg09845488",0.374402566175888
"cg02301929",0.565156599508374
"cg12927641",0.578679661118332
"cg01120776",0.110828073066486
"cg06480695",0.799606687319342
"cg13227723",0.00838406123012747
"cg25598409",0.731505619400042
"cg13871565",0.77665334166344
"cg17950023",0.135696785897641
"cg01383581",0.293929642438241
"cg05322019",0.944734356568993
"cg08546300",0.0829302282893407
"cg19119382",0.572154000816319
"cg00878023",0.248749563895153
"cg02886205",0.108623427534867
"cg02258846",0.242579137558419
"cg08885647",0.955036430954941
"cg11946618",0.989549177840449
"cg11023075",0.835713897398706
"cg05185584",0.856615751899763
"cg08601959",0.121993881012446
"cg13518270",0.202447245303462
"cg08818130",0.523736414433549
"cg09630404",0.775899217459152
"ch.8.153539F",0.899860654726459
"cg26724841",0.0776185709958328
"cg03086003",0.464000659990747
"cg26822480",0.516921860507355
"cg17969572",0.179585371874944
"cg21123577",0.151819973525606
"cg21843347",0.997299378087371
"cg25939647",0.76621885841072
"cg05877768",0.950096324181325
"cg03434095",0.632027229663189
"cg05500575",0.476887809242196
"cg04877966",0.488461021673904
"cg25148674",0.0429787180423908
"cg20116199",0.806990976331681
"cg12426996",0.824871088443251
"cg14793056",0.899935772974908
"cg03342977",0.597189583103258
"cg18018603",0.143182332729058
"cg00104267",0.490227293631882
"cg22560193",0.62308751461645
"cg17419399",0.2681495060907
"cg05686950",0.523190681765145
"cg05418877",0.175411585685828
"cg05681072",0.537554163521944
"cg07630274",0.164963238326175
"cg13045913",0.161149260893545
"cg03060986",0.0808629313553239
"cg06537575",0.226886022084717
"cg08084806",0.365209632794783
"cg09132256",0.0130798477665737
"cg14013417",0.671529665222451
"cg14816917",0.19068904291049
"cg17374002",0.972325976279412
"cg27200006",0.0986959757597924
"cg01568521",0.27898165942962
"cg02361878",0.774389585396568
"cg03105929",0.359718901129767
"cg09142638",0.840263434075754
"cg13771471",0.296754625675712
"cg26315417",0.693380167476295
"cg15590350",0.1688158838672
"cg03942871",0.440472502913675
"cg05799811",0.0210949204613676
"cg27096292",0.17743097012927
"cg12405983",0.177524434028353
"cg27485084",0.00673576397860675
"cg01804452",0.495656677241722
"cg04361019",0.66081767838773
"cg03459202",0.184664509453898
"cg14689537",0.851304554780287
"cg13759946",0.476690861635685
"cg04218278",0.108392702862781
"cg10825530",0.383073117077569
"cg02151816",0.157693670075905
"cg05821634",0.173878048058394
"cg16427638",0.238932981721282
"cg04811114",0.8360116086114
"cg08635159",0.701393538569172
"cg02593403",0.636232432798715
"cg11078773",0.443804671756476
"cg15752885",0.0603866971014228
"cg24894764",0.0942548781046225
"cg04009398",0.342635938408951
"cg10700718",0.293736001321333
"cg24077593",0.185237284712926
"cg02502679",0.274724666198259
"cg25486039",0.0706119476211077
"cg11290188",0.922622128910502
"cg14919203",0.471381223954838
"cg18483459",0.717116598028052
"cg20172500",0.926243889398759
"cg10021238",0.690017849040831
"cg13590117",0.896003709918149
"cg01747926",0.0533764761138787
"cg07935568",0.524353863544385
"cg12181211",0.85804067513979
"cg21161367",0.575960999437806
"cg17206748",0.769269043408309
"cg02318926",0.775039831322972
"cg01907658",0.0533101912487601
"cg04169369",0.0668135138460811
"cg13632955",0.834981541567411
"cg03749900",0.615725433216197
"cg10927178",0.10355199608454
"cg22680252",0.465794330205647
"cg08836024",0.353856748590517
"cg10340048",0.146602416961637
"cg02459447",0.109078652228853
"cg09170686",0.11770356799026
"cg11568697",0.149770499290911
"cg19306761",0.227046184099933
"cg19367859",0.255231368446287
"cg03086893",0.320336318620436
"cg15657225",0.124787349497421
"cg16150979",0.32928146139207
"cg15495372",0.184486486298671
"cg04468608",0.179662482953013
"cg14009561",0.312266668024221
"cg19609242",0.614492389151506
"cg03769664",0.376371646066824
"cg12982543",0.111084677850092
"cg01506806",0.0255291034767214
"cg15011026",0.0308775048465326
"cg11329090",0.0111101268601906
"cg02847140",0.487576627086514
"cg20731469",0.511602462955746
"cg22415591",0.0972908289809729
"cg19360907",0.743571470976242
"cg20159095",0.893164847317188
"cg12265959",0.792079662448102
"cg09463984",0.842240674339655
"cg12906702",0.65897126654774
"cg13630043",0.598457761153221
"cg19819285",0.559296742817165
"cg13614586",0.235356353142183
"cg23289615",0.514008222145718
"cg14138171",0.533914079056303
"cg02556067",0.624069847537364
"cg13397260",0.540283156013267
"cg14319793",0.182108501292461
"ch.6.98329815R",0.545581832534937
"cg00151914",0.974073072364635
"cg27268316",0.659773795475378
"cg15523609",0.648615521666086
"cg07481928",0.0165664524221595
"cg24910410",0.851824502671019
"cg05628160",0.819996453453639
"cg12777178",0.587293057517611
"cg19071989",0.602732082562507
"cg02650566",0.0333463795744439
"cg14387360",0.79880165704251
"cg10625568",0.985180302389935
"cg14954836",0.435351411398471
"cg16933706",0.247500231737176
"cg22517247",0.827288794706323
"cg27485075",0.65290047967052
"cg06367140",0.330223557343829
"cg21848981",0.148480851020365
"cg25996835",0.48207809594849
"cg14239366",0.206927257563083
"cg20171451",0.220215989825859
"cg19343611",0.427078098868506
"cg03826059",0.241486221861931
"cg04627093",0.772562982666887
"cg05057843",0.284834232060866
"cg16244155",0.257519456699785
"cg02489228",0.831007239806318
"cg03213505",0.748805982919766
"cg25404678",0.0867811347490592
"cg15897840",0.468832708924788
"cg16842053",0.805894174431353
"cg02109699",0.184057885136959
"cg23776532",0.706600445844649
"cg09410084",0.850182486110742
"cg03353654",0.772486522188786
"cg12120861",0.122537510145752
"cg10576459",0.302785409988431
"cg15397568",0.134178593074836
"cg20231883",0.350522975322276
"cg04958165",0.263817914879318
"cg11303561",0.778895669468937
"cg15612424",0.317512617197306
"cg17693865",0.979674911880736
"cg21863016",0.102758380131824
"cg04493793",0.701338100264619
"cg26972937",0.0606564387517126
"cg09158026",0.785934717426092
"cg14035095",0.998801609517617
"cg26110818",0.761406871269804
"cg26869604",0.238324412638613
"cg06501515",0.0804341171377134
"cg25958561",0.553493166128869
"cg02519897",0.6075529333472
"cg24122991",0.579822769299464
"cg04385236",0.857259643680693
"cg01023344",0.655505654535199
"cg11081833",0.618274249273101
"cg19564884",0.691204568967915
"cg00066351",0.48313812058149
"cg05063104",0.898910188679185
"cg25940523",0.0337096568328368
"cg19096799",0.853275338141701
"cg01517188",0.168270329239582
"cg10863741",0.963117146229521
"cg21204395",0.139459442032932
"cg27587095",0.56657967099282
"cg09195198",0.225443442449053
"cg22325145",0.282258655779787
"cg04986319",0.825534565524014
"cg14737484",0.0522615122622713
"cg01965552",0.305507470883562
"cg23756251",0.977166522096278
"cg09762120",0.915615662560356
"cg07033790",0.405388744558567
"cg16462528",0.154366241981535
"cg05380433",0.388683853556177
"cg08803791",0.664963834707651
"cg24154053",0.457032607608884
"cg00051662",0.204484009900164
"cg14553740",0.743647270396956
"cg22573179",0.268273367258829
"cg26551211",0.20804085248893
"cg01021547",0.597116706636415
"cg19333194",0.965316330734303
"cg14824386",0.596949607095122
"cg14489594",0.109973450174423
"cg14968300",0.866087651916902
"cg01821754",0.0997657676093024
"cg08824840",0.722630872140793
"cg09657673",0.267604257284673
"cg10397774",0.156041814017222
"cg11224647",0.424728413783255
"cg11791960",0.440167012295428
"cg20742009",0.133557147063303
"cg22250382",0.946247597611524
"cg24755725",0.318283949914216
"cg10240950",0.896846821949732
"cg19199677",0.526865863225643
"cg01076051",0.0791366274053695
"cg08017787",0.376335718234625
"cg17295842",0.332694693191036
"cg24974729",0.274566430010394
"cg12598198",0.6677904948215
"cg23299218",0.734763268760512
"cg27276395",0.625961382979197
"cg27382218",0.394367950235032
"cg16052044",0.00832202618642493
"cg02081427",0.932513414069942
"cg04777726",0.397939104053957
"cg09808864",0.486789139512503
"cg12697067",0.116416088609159
"cg25969673",0.239011985586085
"cg03902905",0.862486703041004
"cg09212489",0.215417837848479
"cg20518362",0.546418696010582
"cg21084508",0.660247253176674
"cg25882496",0.464972163811547
"cg06491139",0.333302826676849
"cg26981201",0.729018413365553
"cg20088535",0.681088950404347
"cg08572454",0.278020051727216
"cg18135132",0.801085319109486
"cg24265719",0.967821205245566
"cg02270053",0.0189862443180861
"cg06012509",0.732060675609429
"cg03154931",0.414581735043583
"cg10446356",0.444994568158892
"cg27149555",0.667557971112935
"cg16749355",0.635393768886686
"cg25958098",0.899655704511792
"cg03586820",0.625596435347502
"cg15500841",0.638258242613984
"cg18564167",0.200787786323695
"cg21541120",0.382833948079064
"cg16408820",0.265379082530709
"cg08199893",0.150841554940119
"cg14561881",0.820944253216678
"cg22581831",0.0920283046384083
"cg03814389",0.00729077297642809
"cg26144567",0.806495820767253
"cg06217072",0.598207396667938
"cg09744151",0.288249029706702
"cg08192033",0.159131037984615
"cg12208691",0.303202617332626
"cg17991430",0.201127799563323
"cg10150871",0.218855314845665
"cg25739043",0.919738285713777
"cg02007288",0.119843393064538
"cg16051114",0.12292560759056
"cg19599066",0.401641319006401
"cg19806849",0.837920080686441
"cg07075930",0.75692424417929
"cg10359944",0.315266369792225
"cg01252760",0.0687060230027164
"cg05828605",0.6259696911571
"cg14847658",0.361563108849118
"cg24131595",0.393120492707117
"cg08554115",0.289920634030095
"cg17360832",0.092271393284797
"cg14837635",0.602581982651106
"cg25898146",0.120536977008726
"cg01190317",0.977146002621427
"cg06512918",0.593076179953261
"cg13538063",0.711595090938084
"cg22953237",0.253842882253581
"cg13812452",0.704390504414807
"cg12646794",0.0334408476924286
"cg16750946",0.207584249588545
"cg19567339",0.0579636242777596
"cg24865495",0.048097998476836
"cg02243096",0.0809861019995936
"cg04817238",0.212784747121711
"cg24933152",0.922206597371595
"cg18996153",0.881403481372419
"cg17613550",0.483337723178318
"cg12765518",0.0636582448937041
"cg07504718",0.140753267874331
"cg24245418",0.510758492707683
"cg00106767",0.833539414594102
"cg14248106",0.909424998295992
"cg17174466",0.611147146273457
"cg04027302",0.69347752168954
"cg23162571",0.661902830715187
"cg05758467",0.318008567690417
"cg23500537",0.578134114928787
"cg03655147",0.094478589211756
"cg16358738",0.648645283330425
"cg19627869",0.463714728860665
"cg21765440",0.692197467698998
"cg07966808",0.0224611741386053
"cg05404715",0.515127327809486
"cg09279458",0.193069362240227
"cg09101062",0.707532707470749
"cg09208010",0.220233038176313
"cg14404158",0.416674602475827
"cg01132579",0.306175178395851
"cg24706251",0.0226019749060465
"cg10806318",0.837711430595884
"cg02734883",0.993180577627879
"cg04882233",0.147921129188086
"cg24938372",0.975602432665706
"cg02263204",0.707139539517947
"cg20686479",0.966816982662725
"cg26858892",0.612992051382246
"cg07795413",0.958247556466182
"cg00661947",0.726273692760435
"cg06323119",0.839234019908098
"cg14701978",0.756085739282519
"cg25858261",0.0510633696712594
"cg23250906",0.786442378047026
"cg17661798",0.821728214462976
"cg26878046",0.087917719118291
"cg27542277",0.263029424694609
"cg04548722",0.175413574977405
"cg00414485",0.0777033062403531
"cg01276327",0.41845234399411
"cg01138652",0.419709685840349
"cg14615195",0.918976011890201
"cg07397956",0.842227796536501
"cg14215666",0.15339621616418
"cg13924809",0.486445529587454
"cg08661338",0.839539653293474
"cg15449217",0.985493550833685
"cg24693072",0.602843758460787
"cg24410234",0.173945940426926
"cg09881510",0.26381157448489
"cg06419212",0.277816490016102
"cg18862210",0.233616279698171
"cg09789315",0.999611992877535
"cg05284713",0.502536243118283
"cg00119986",0.923195072289319
"cg08196642",0.321286806839987
"cg04481584",0.693707761853538
"cg26464186",0.594106862651217
"cg26565223",0.120977058284974
"cg13097573",0.815807205667735
"cg19571106",0.409497857779145
"cg01964562",0.460241586485599
"cg07696033",0.399344443409316
"cg23403895",0.718134017607954
"cg07258149",0.472692388810817
"cg21972990",0.259347817674445
"cg02634745",0.0610361121486852
"cg07892449",0.259612779553192
"cg08960830",0.466142040390905
"cg06572974",0.786582115541937
"cg07557690",0.10585237481182
"cg14777509",0.86819897935348
"cg16751098",0.391349697323603
"cg23656576",0.526418155418803
"cg03319638",0.997770900507248
"cg23135900",0.235977527212998
"cg26312493",0.335362247831063
"cg03277950",0.463856240162228
"cg09489470",0.931505805981516
"cg17104422",0.283495512815584
"cg18826572",0.459229549376629
"cg01806261",0.162893490143443
"cg10827650",0.872666601809535
"cg14491284",0.25572712535604
"cg23234799",0.371920706596789
"cg25839562",0.75589669733137
"cg13965707",0.498195924538481
"cg24875840",0.0971790232396122
"cg08439890",0.413348491015671
"cg23486661",0.650921467594087
"cg16120249",0.737130296765589
"cg22862094",0.954266057416938
"cg22804236",0.0975780479652667
"cg06880028",0.077689015406392
"cg18587504",0.341405431478802
"cg26767990",0.766408547854141
"cg02490736",0.302537539356322
"cg22017900",0.328655390219418
"cg27402634",0.979426395189844
"cg10948831",0.297696314160422
"ch.11.1623093R",0.836590007691219
"cg18139641",0.435297505928427
"cg27021722",0.0148394122977099
"cg24618748",0.0404234634765473
"cg09614300",0.628082102426723
"cg01074955",0.153354670792221
"cg02103935",0.517059439816549
"cg20752903",0.0869146730852523
"cg00745389",0.460888808141995
"cg12389545",0.462705192553339
"cg02578673",0.858118739802728
"cg03387092",0.284870668321426
"cg21783033",0.0875736329766731
"cg13206902",0.525433966051192
"cg16441347",0.362596550336802
"cg24069733",0.550365362805569
"cg04650971",0.0896966708468585
"cg06244634",0.280807684107802
"cg12169661",0.0747448513844925
"cg27225253",0.439909197321789
"cg00173768",0.816490401828331
"cg03702965",0.0406166340421383
"cg21431200",0.390203336689177
"cg20396559",0.825351515275691
"cg05638821",0.0358181707368483
"cg00373436",0.37011627104983
"cg05265771",0.584157282409329
"cg06367527",0.447454087422437
"cg20499033",0.626927999812158
"cg20790056",0.709823826305027
"cg26198430",0.140417535979187
"cg10518264",0.109002825685062
"cg23119039",0.857841550300709
"cg03722659",0.276095893648401
"cg04979876",0.861856756846491
"cg17679619",0.443645307514635
"cg10790747",0.358559200786329
"cg08942929",0.464932481865824
"cg16014770",0.539737302175879
"cg12150366",0.108771109110244
"cg11423684",0.179107970589208
"cg14494451",0.868003003201019
"cg03306946",0.728154791552346
"cg18634848",0.0493725843668093
"cg04632671",0.162098639352432
"cg12437012",0.189902559236648
"cg01282921",0.273055222347961
"cg19386336",0.534790708078669
"cg21284376",0.896163249912846
"cg24659201",0.83819694393128
"cg27095847",0.393830776229548
"cg22135941",0.385637099170443
"cg19683417",0.718814788749577
"cg18802885",0.712442802946772
"cg06716090",0.311467006449363
"cg14193765",0.657579742638927
"cg14504768",0.222338671987451
"cg19025461",0.328824523530359
"cg00111723",0.00350598584837172
"cg07213720",0.927921569623619
"cg07253390",0.132364525086533
"cg15578250",0.512171487431335
"cg17208427",0.911200204797583
"cg09260089",0.937561718025227
"cg01932247",0.587300735309605
"cg12110911",0.348252227073146
"cg14963002",0.945387297323042
"cg07300386",0.14529308455831
"cg20213613",0.208006157336012
"cg15203632",0.0363858274067168
"cg27380724",0.0659398744492089
"cg18175779",0.186515076002833
"cg13147090",0.547936571510979
"cg21195984",0.806032847262372
"cg04878685",0.304944284060223
"cg25161386",0.996542631668821
"cg17880376",0.738383738723139
"cg00595237",0.903873671908194
"cg06689961",0.763408375994406
"cg10571824",0.704793215004368
"cg13991834",0.894226932854656
"cg19925639",0.280116567970072
"cg21453656",0.439793289036829
"cg23121587",0.755407171869288
"cg25998860",0.625304886221646
"cg25108743",0.220784315065389
"cg01517431",0.552266462262678
"cg04339462",0.544534617252977
"cg06116255",0.423256142058239
"cg07714085",0.481401471682403
"cg01873153",0.193449297140915
"cg11525285",0.283307160432972
"ch.11.2683828R",0.555653430784286
"cg26810939",0.120743175635366
"cg22112144",0.826607185272611
"cg00096440",0.249381583156665
"cg07812240",0.627634011424112
"cg09030189",0.646361447991453
"cg12301921",0.471193319512206
"cg01306161",0.426250841844723
"cg26832142",0.617784266153857
"cg14423692",0.976686356059707
"cg21264531",0.370320083331734
"cg12580770",0.172334713818314
"cg25673584",0.886418913202284
"cg07668267",0.912823363949147
"cg26663063",0.420573101421331
"cg08500704",0.596769423572436
"cg12525596",0.506347921411873
"cg19172143",0.647836577416353
"cg23949753",0.0685886681620324
"cg00819012",0.591914399462501
"cg18231184",0.163978760178151
"cg26794364",0.465194180175973
"cg23832814",0.424311335008307
"cg04540116",0.0660110253392669
"cg04241444",0.675130407402911
"cg03122674",0.141224288474625
"cg15980539",0.839253957640724
"cg19929617",0.569885353842532
"cg17932849",0.584883564129204
"cg01511901",0.296817109376772
"cg08011255",0.975121568360257
"cg20267322",0.415119296891279
"cg20747751",0.49617066659418
"cg24700959",0.493949064158326
"cg26673647",0.107319743126114
"cg25698978",0.783529116019725
"cg18910243",0.385861448861171
"cg14360444",0.730641890066657
"cg18758433",0.297107085046593
"cg11747923",0.0755709408901873
"cg22176994",0.294869104323868
"cg02617898",0.781808429166635
"cg12249537",0.660947419226651
"cg08127348",0.29467628171802
"cg11775367",0.188860400556775
"cg25906332",0.650047138202054
"cg24613956",0.906870198967514
"cg04013166",0.259713808402721
"cg09065413",0.493683822672974
"cg04142988",0.802096966470867
"cg13302154",0.130374497895149
"cg15110463",0.930385010852413
"cg23900681",0.656315454208724
"cg02051562",0.624731305860454
"cg08339497",0.732385798897538
"cg09452312",0.376295272707375
"cg22454673",0.339490239415461
"cg11105029",0.972512260629583
"cg22303084",0.521643644065092
"cg00212988",0.892049809842692
"cg01783662",0.102803074673752
"cg05819371",0.614168139149019
"cg16038636",0.150216865436451
"cg22726026",0.466509804079156
"cg26082257",0.828036645493497
"cg27332243",0.360874256231805
"cg18455405",0.934206875431416
"cg22465516",0.770604403528532
"cg26913563",0.482978196358254
"cg05201185",0.0891613345935746
"cg05372113",0.121679266918232
"cg18703601",0.460214418946023
"cg01785722",0.331795868834595
"cg18467041",0.617896880515368
"cg07783480",0.0724232958357925
"cg14946113",0.157849347869384
"cg04468092",0.0973621717096929
"cg04249541",0.436814951312094
"cg02955262",0.781630935496769
"cg12046837",0.646669322312378
"cg24969496",0.39774630006925
"cg10824926",0.692561421167769
"cg26638920",0.425493319752585
"cg22728830",0.94015642416444
"cg25830182",0.994684760275423
"cg11588610",0.140396236938857
"cg04319462",0.162468280429233
"cg17997641",0.488732693188485
"cg18352882",0.193788698821953
"cg00694302",0.48560910995611
"cg13249850",0.64198175316615
"cg13518488",0.444433484174102
"cg10666341",0.00787569534533258
"cg03720390",0.500988359279697
"cg16484020",0.439301460640867
"cg20155440",0.381011770613273
"cg01686522",0.960000953043789
"cg24869241",0.729099600479019
"cg24334048",0.417878474784905
"cg19651931",0.896998903703601
"cg06567342",0.283548149476761
"cg25363607",0.0707295983336458
"cg11251200",0.144189268966999
"cg06611922",0.3077615833666
"cg02922280",0.219528231221599
"cg11742103",0.84659014864395
"cg13809627",0.725337727263631
"cg09712902",0.383888844120959
"cg01820765",0.106009816188218
"cg03067774",0.286729426335797
"cg13935919",0.980625624128677
"cg00809111",0.101800674828226
"cg20992114",0.927167718390465
"cg24504831",0.546306057059882
"cg24706839",0.0563163949895163
"cg12549345",0.377782247318665
"cg21613099",0.0615564394590015
"cg02775883",0.249758003531366
"cg20808089",0.0926261958841088
"cg05133814",0.76211950416568
"cg12051027",0.218793705566298
"cg21478140",0.820025247757815
"cg00562750",0.822608151921362
"cg00673557",0.468766781547364
"cg02911875",0.579909315072503
"cg15750986",0.331364619262392
"cg21800232",0.551079179899091
"cg25810999",0.17568326416788
"cg26901714",0.374762261087408
"cg03287126",0.862172210161787
"cg10773249",0.346305794207093
"cg15601652",0.117048145091411
"cg15511114",0.225285800441896
"cg23706824",0.380617058494481
"cg11093418",0.995380494317474
"cg26394191",0.369149780221192
"cg19127138",0.441718596569435
"cg13558322",0.0807934680126909
"cg17640684",0.113551691918406
"cg03343730",0.134109418009762
"cg20823137",0.270348693585291
"cg23772874",0.441673811971158
"cg00846498",0.0450224916587231
"cg17283139",0.587964346871414
"cg04414295",0.619819668083873
"cg06655771",0.519852941606625
"cg04441775",0.258846267752216
"cg05787129",0.0855308475455022
"cg10440483",0.859565044698168
"cg14397500",0.895626176276978
"cg24615749",0.989157393691184
"cg01557753",0.949363535194358
"cg05778528",0.105285953831638
"cg16143319",0.209237008384837
"cg09352715",0.258534979791782
"cg11023900",0.382520618441647
"cg27340958",0.0365364865771934
"cg18004235",0.0658037304750929
"cg25468632",0.443102146124535
"cg14302214",0.49838225083729
"cg12924654",0.758611303254137
"cg26321670",0.612503541904906
"cg05961700",0.813760951274347
"cg13977827",0.139107934458662
"cg12060123",0.710802191311266
"cg00780971",0.365417903549865
"cg01936142",0.564373028187973
"cg14047387",0.21167374214258
"cg02772928",0.243137382433019
"cg20993243",0.163545138834846
"cg15985191",0.401419889741965
"cg06307212",0.365721831850967
"cg24652956",0.0843986776002803
"cg03940620",0.0824538187242834
"cg00872932",0.108465705667351
"cg01591579",0.480023709429423
"cg02571389",0.0163224727748926
"cg05637092",0.403105335867015
"cg22087209",0.876406100093994
"cg10764357",0.78888649338481
"cg22413090",0.270129417539109
"cg01664310",0.797445277404105
"cg15035437",0.209648415501868
"cg17765387",0.293714552358641
"cg20563384",0.691153036769158
"cg07906520",0.445769511869696
"cg13848568",0.908807626370001
"cg03970591",0.0802051566924194
"cg04811706",0.988871043135487
"cg12568368",0.378933988855435
"cg15400401",0.568518975329589
"cg27429194",0.88190376235747
"cg03750587",0.279345831772338
"cg13496167",0.0979654511954002
"cg03413810",0.237671075542289
"cg01925094",0.273158725785676
"cg27488674",0.667364831252178
"cg16355785",0.385585222683292
"cg23894980",0.520306450095348
"cg24507210",0.545270135431389
"cg24662614",0.273000990176948
"cg05722993",0.534338811586903
"cg07212969",0.635753033658124
"cg10993488",0.211175506429768
"cg12728516",0.0701077061041594
"cg23347501",0.0642091784612377
"cg03655395",0.187191567923573
"cg15716680",0.691808578843928
"cg15812599",0.385803216291472
"cg16316755",0.282864741054995
"cg20120208",0.634363150989317
"cg23377607",0.222854588091069
"cg23601664",0.513140347986249
"cg07974622",0.748416564753251
"cg18927067",0.475907295996361
"cg25532503",0.957202650345461
"cg18179124",0.505547131036437
"cg13430409",0.319873828077688
"cg16050723",0.729602281202452
"cg17704864",0.734105616282562
"cg01294270",0.551694828263959
"cg19112295",0.557923978685456
"cg09736286",0.331077564280501
"cg03604367",0.897153370089257
"cg04854908",0.0108124598111433
"cg26802053",0.78980448168231
"cg24430207",0.61270813216792
"cg01678172",0.976231428865102
"cg19441128",0.312010635252229
"cg24432120",0.28090066262192
"cg23763873",0.404669179466776
"cg10151685",0.563469402821625
"cg12063241",0.511043969931853
"cg06270401",0.62064414633291
"cg10217953",0.228514534669729
"cg24056153",0.667776458968361
"cg25058398",0.593589723099828
"cg25697490",0.669108251026352
"cg07741805",0.803866674033141
"cg21552290",0.366771311528687
